SoldTo,NamaAgen,Wilayah,TipePangkalan,IDRegistrasi,NamaPangkalan,EmailPangkalan,NoHPPemilik,NoKTPPemilik,NamaPemilik,NomorNIB,QtyKontrak,Catatan,TipePembayaran,NoRekening,NamaBank,NamaAkunBank,TanggalDiapproveSAM,Provinsi,Kota,Kecamatan,Kelurahan,RT,RW,KodePos,Alamat,IntegrasiMAP,MID,Latitude,Longitude,StatusPembaharuan
793602,PT. ENERGI SUMATERA JAYA,KOTA MEDAN,Regular,1.2023745297444,SPBU 142011378,rinafitriani129@gmail.com,81258517990,1271930805187131,Rina Fitriani,1207500317970000,1000,,Cashless,1060010000000.0,Bank Mandiri,RINA FITRIANI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PETISAH,GAHARU,111,111,20114,Jalan Wijaya No 61,Ya,LPG_211017,3.628147,98.676183,Active Diperbaharui
793602,PT. ENERGI SUMATERA JAYA,KOTA MEDAN,Regular,1.2023770825838,PRIASA JAYA,putripriasa685@gmail.com,81288016321,1271763967204492,Putri Priasa,1207905477640000,1120,,Cashless,1060010000000.0,Bank Mandiri,PUTRI PRIASA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN KOTA,SIDORAME BARAT II,111,111,20235,Jalan Dewi No 129,Ya,LPG_212170,3.580507,98.660316,Active Diperbaharui
793600,PT. INTI GAS NUSANTARA,KOTA MEDAN,Regular,1.2023647791666,SPBU 142011902,hestiwahyuni919@gmail.com,81220710926,1271677206649943,Hesti Wahyuni,,1000,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,HESTI WAHYUNI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PERJUANGAN,PULO BRAYAN DARAT II,111,111,20114,Jalan Ahmad No 182,Ya,LPG_225746,3.592383,98.668348,Active Diperbaharui
793603,PT. PATRA NIAGA MEDAN,KOTA MEDAN,Regular,1.2023697303406,RAHAYU ENERGY,budirahayu568@gmail.com,81222336103,1271964356500252,Budi Rahayu,1207344348360000,800,,Cashless,1060010000000.0,Bank Mandiri,BUDI RAHAYU,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN TIMUR,GLUGUR KOTA,111,111,20114,Jalan Santoso No 109,Ya,LPG_217337,3.625369,98.676221,Active Diperbaharui
793603,PT. ENERGI SUMATERA JAYA,KOTA MEDAN,Regular,1.2023611816748,WAHYUNI LPG,budiwahyuni317@gmail.com,81218919827,1271564060750258,Budi Wahyuni,1207762711980000,1000,,Cashless,1060010000000.0,Bank Mandiri,BUDI WAHYUNI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PETISAH,PULO BRAYAN DARAT II,111,111,20235,Jalan Utami No 133,Ya,LPG_214741,3.599133,98.671407,Active Diperbaharui
793600,PT. MEDAN GAS UTAMA,KOTA MEDAN,Regular,1.202363532355,SPBU 142011973,agussaputra356@gmail.com,81297943602,1271619810149915,Agus Saputra,,800,,Cashless,1060010000000.0,Bank Mandiri,AGUS SAPUTRA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN KOTA,PULO BRAYAN DARAT II,111,111,20235,Jalan Utami No 110,Ya,LPG_219361,3.623001,98.676983,Active Diperbaharui
793601,PT. RESTU JAYA,KOTA MEDAN,Regular,1.2023624234698,DEWI MAJU,pratamadewi336@gmail.com,81225975825,1271937892754402,Pratama Dewi,1207405557150000,1650,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,PRATAMA DEWI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PETISAH,GAHARU,111,111,20235,Jalan Shinellah No 29,Ya,LPG_220339,3.620967,98.666744,Active Diperbaharui
793602,PT. PATRA NIAGA MEDAN,KOTA MEDAN,Regular,1.2023690600899,ARIYANI JAYA,sitiariyani851@gmail.com,81245775645,1271538960322077,Siti Ariyani,1207407174170000,800,,Cashless,1060010000000.0,Bank Mandiri,SITI ARIYANI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN KOTA,GAHARU,111,111,20235,Jalan Priasa No 107,Ya,LPG_218900,3.590683,98.677758,Active Diperbaharui
793602,PT. PATRA NIAGA MEDAN,KOTA MEDAN,Regular,1.2023767469435,SPBU 142011171,fauziwahyuni923@gmail.com,81253851903,1271975459499662,Fauzi Wahyuni,1207163853290000,1650,,Cashless,1060010000000.0,Bank Mandiri,FAUZI WAHYUNI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN TIMUR,GAHARU,111,111,20235,Jalan Wahyuni No 9,Ya,LPG_224402,3.588549,98.688771,Active Diperbaharui
793603,PT. INTI GAS NUSANTARA,KOTA MEDAN,Regular,1.2023732733285,FITRIANI JAYA,setiawanfitriani161@gmail.com,81294198852,1271919093670868,Setiawan Fitriani,,1120,,Cashless,1060010000000.0,Bank Mandiri,SETIAWAN FITRIANI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PERJUANGAN,SEI PUTIH BARAT,111,111,20235,Jalan Saputra No 56,Ya,LPG_213231,3.62178,98.678212,Active Diperbaharui
793601,PT. INTI GAS NUSANTARA,KOTA MEDAN,Regular,1.2023670790887,SPBU 142011951,rinasantoso115@gmail.com,81225700109,1271483314777273,Rina Santoso,1207167644770000,1000,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,RINA SANTOSO,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PETISAH,SIDORAME BARAT II,111,111,20236,Jalan Rahayu No 151,Ya,LPG_210748,3.594746,98.680328,Active Diperbaharui
793602,PT. ENERGI SUMATERA JAYA,KOTA MEDAN,Regular,1.2023774806141,WAHYUNI LPG,pratamawahyuni807@gmail.com,81216447874,1271935449479325,Pratama Wahyuni,,1000,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,PRATAMA WAHYUNI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN BARAT,GLUGUR KOTA,111,111,20114,Jalan Ahmad No 169,Ya,LPG_213947,3.581135,98.671806,Active Diperbaharui
793601,PT. ENERGI SUMATERA JAYA,KOTA MEDAN,Regular,1.2023754130127,SHINELLAH JAYA,hestishinellah880@gmail.com,81298573862,1271279699962971,Hesti Shinellah,1207148622240000,800,,Cashless,1060010000000.0,Bank Mandiri,HESTI SHINELLAH,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN KOTA,GAHARU,111,111,20236,Jalan Ariyani No 121,Ya,LPG_220907,3.5944,98.665906,Active Diperbaharui
793601,PT. BERKAH LPG SEJAHTERA,KOTA MEDAN,Regular,1.2023710124205,PRIASA JAYA,pratamapriasa84@gmail.com,81249734494,1271235240168779,Pratama Priasa,1207224881530000,800,,Cashless,1060010000000.0,Bank Mandiri,PRATAMA PRIASA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN TIMUR,SIDORAME BARAT II,111,111,20236,Jalan Wijaya No 155,Ya,LPG_213286,3.614522,98.673111,Active Diperbaharui
793602,PT. INTI GAS NUSANTARA,KOTA MEDAN,Regular,1.2023782598133,SPBU 142011476,fauzirahayu339@gmail.com,81213032368,1271346462866245,Fauzi Rahayu,1207397258070000,1000,,Cashless,1060010000000.0,Bank Mandiri,FAUZI RAHAYU,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN KOTA,GAHARU,111,111,20235,Jalan Dewi No 8,Ya,LPG_223581,3.587048,98.676044,Active Diperbaharui
793603,PT. ENERGI SUMATERA JAYA,KOTA MEDAN,Regular,1.202365841704,WAHYUNI MAJU,budiwahyuni694@gmail.com,81251039184,1271322008700567,Budi Wahyuni,1207549986040000,1000,,Cashless,1060010000000.0,Bank Mandiri,BUDI WAHYUNI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN BARAT,SIDORAME BARAT II,111,111,20236,Jalan Ahmad No 48,Ya,LPG_222324,3.597739,98.668192,Active Diperbaharui
793601,PT. RESTU JAYA,KOTA MEDAN,Regular,1.2023713005935,PRIASA MAJU,budipriasa757@gmail.com,81292377338,1271230758799797,Budi Priasa,1207360990600000,800,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,BUDI PRIASA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PERJUANGAN,SIDORAME BARAT II,111,111,20236,Jalan Utami No 24,Ya,LPG_213088,3.626273,98.669918,Active Diperbaharui
793600,PT. ENERGI SUMATERA JAYA,KOTA MEDAN,Regular,1.2023672491936,SANTOSO MAJU,sitisantoso348@gmail.com,81293355858,1271635783666541,Siti Santoso,1207975588790000,1650,,Cashless,1060010000000.0,Bank Mandiri,SITI SANTOSO,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN BARAT,GAHARU,111,111,20236,Jalan Ariyani No 197,Ya,LPG_216915,3.58095,98.66814,Active Diperbaharui
793600,PT. BERKAH LPG SEJAHTERA,KOTA MEDAN,Regular,1.2023668703612,SANTOSO GAS,putrisantoso692@gmail.com,81246535048,1271719200404676,Putri Santoso,1207911028380000,1650,,Cashless,1060010000000.0,Bank Mandiri,PUTRI SANTOSO,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN TIMUR,PULO BRAYAN DARAT II,111,111,20235,Jalan Utami No 49,Ya,LPG_217529,3.624534,98.681355,Active Diperbaharui
793600,PT. BERKAH LPG SEJAHTERA,KOTA MEDAN,Regular,1.2023691834222,SANTOSO ENERGY,setiawansantoso238@gmail.com,81295633279,1271798150426270,Setiawan Santoso,1207267451650000,800,,Cashless,1060010000000.0,Bank Mandiri,SETIAWAN SANTOSO,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PETISAH,GLUGUR KOTA,111,111,20114,Jalan Fitriani No 71,Ya,LPG_227068,3.613265,98.665614,Active Diperbaharui
793602,PT. ENERGI SUMATERA JAYA,KOTA MEDAN,Regular,1.2023746052702,SAPUTRA JAYA,fauzisaputra847@gmail.com,81212188939,1271671328519331,Fauzi Saputra,1207924992730000,1650,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,FAUZI SAPUTRA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PETISAH,PULO BRAYAN DARAT II,111,111,20236,Jalan Nose No 109,Ya,LPG_213335,3.61134,98.672925,Active Diperbaharui
793602,PT. RESTU JAYA,KOTA MEDAN,Regular,1.2023781997582,UTAMI ENERGY,sitiutami804@gmail.com,81294191264,1271319006432617,Siti Utami,1207581770640000,1120,,Cashless,1060010000000.0,Bank Mandiri,SITI UTAMI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PERJUANGAN,SIDORAME BARAT II,111,111,20114,Jalan Fitriani No 105,Ya,LPG_222600,3.607778,98.66831,Active Diperbaharui
793600,PT. INTI GAS NUSANTARA,KOTA MEDAN,Regular,1.2023612759355,SPBU 142011190,hestishinellah395@gmail.com,81298001828,1271140180089436,Hesti Shinellah,1207994227680000,1000,,Cashless,1060010000000.0,Bank Mandiri,HESTI SHINELLAH,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PERJUANGAN,GAHARU,111,111,20114,Jalan Rahayu No 164,Ya,LPG_212581,3.593634,98.66264,Active Diperbaharui
793602,PT. MEDAN GAS UTAMA,KOTA MEDAN,Regular,1.2023767023451,RAHAYU LPG,ovirahayu11@gmail.com,81264557603,1271820174350651,Ovi Rahayu,1207615051760000,1000,,Cashless,1060010000000.0,Bank Mandiri,OVI RAHAYU,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PERJUANGAN,SIDORAME BARAT II,111,111,20114,Jalan Fitriani No 9,Ya,LPG_218952,3.62513,98.665558,Active Diperbaharui
793602,PT. BERKAH LPG SEJAHTERA,KOTA MEDAN,Regular,1.2023649647847,RAHAYU LPG,andirahayu124@gmail.com,81222713958,1271700399999713,Andi Rahayu,1207991525990000,800,,Cashless,1060010000000.0,Bank Mandiri,ANDI RAHAYU,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN KOTA,SIDORAME BARAT II,111,111,20235,Jalan Shinellah No 183,Ya,LPG_219173,3.582203,98.667465,Active Diperbaharui
793602,PT. BERKAH LPG SEJAHTERA,KOTA MEDAN,Regular,1.2023683674341,SPBU 142011167,budiwahyuni45@gmail.com,81216196414,1271158378437839,Budi Wahyuni,1207935261730000,1000,,Cashless,1060010000000.0,Bank Mandiri,BUDI WAHYUNI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PERJUANGAN,GLUGUR KOTA,111,111,20114,Jalan Dewi No 31,Ya,LPG_229024,3.602453,98.679516,Active Diperbaharui
793601,PT. MEDAN GAS UTAMA,KOTA MEDAN,Regular,1.2023630048939,NOSE LPG,pratamanose63@gmail.com,81298537093,1271409238175586,Pratama Nose,1207171186980000,1000,,Cashless,1060010000000.0,Bank Mandiri,PRATAMA NOSE,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN TIMUR,SIDORAME BARAT II,111,111,20235,Jalan Santoso No 14,Ya,LPG_227500,3.615411,98.665922,Active Diperbaharui
793602,PT. INTI GAS NUSANTARA,KOTA MEDAN,Regular,1.2023637144303,SAPUTRA JAYA,olasaputra140@gmail.com,81262768875,1271777565090156,Ola Saputra,1207209504410000,1000,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,OLA SAPUTRA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN KOTA,SEI PUTIH BARAT,111,111,20236,Jalan Nose No 120,Ya,LPG_213301,3.623522,98.682004,Active Diperbaharui
793602,PT. ENERGI SUMATERA JAYA,KOTA MEDAN,Regular,1.2023692186566,WIJAYA MAJU,andiwijaya693@gmail.com,81276078686,1271938246167260,Andi Wijaya,1207953575480000,800,,Cashless,1060010000000.0,Bank Mandiri,ANDI WIJAYA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN KOTA,GLUGUR KOTA,111,111,20235,Jalan Dewi No 99,Ya,LPG_226071,3.607331,98.668634,Active Diperbaharui
793602,PT. BERKAH LPG SEJAHTERA,KOTA MEDAN,Regular,1.2023648683846,SPBU 142011122,rizkyahmad986@gmail.com,81291954341,1271592803789434,Rizky Ahmad,1207551952000000,800,,Cashless,1060010000000.0,Bank Mandiri,RIZKY AHMAD,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PERJUANGAN,SIDORAME BARAT II,111,111,20235,Jalan Wahyuni No 137,Ya,LPG_225700,3.586332,98.667364,Active Diperbaharui
793600,PT. BERKAH LPG SEJAHTERA,KOTA MEDAN,Regular,1.2023667184852,PRIASA LPG,pratamapriasa676@gmail.com,81254133405,1271960563767558,Pratama Priasa,1207130795490000,1120,,Cashless,1060010000000.0,Bank Mandiri,PRATAMA PRIASA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PETISAH,SIDORAME BARAT II,111,111,20235,Jalan Utami No 20,Ya,LPG_225372,3.614931,98.680601,Active Diperbaharui
793601,PT. PATRA NIAGA MEDAN,KOTA MEDAN,Regular,1.2023641496158,RAHAYU MAJU,fauzirahayu869@gmail.com,81263605326,1271803055307389,Fauzi Rahayu,1207656298900000,1000,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,FAUZI RAHAYU,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN TIMUR,SEI PUTIH BARAT,111,111,20235,Jalan Wahyuni No 37,Ya,LPG_221778,3.600359,98.660453,Active Diperbaharui
793603,PT. PATRA NIAGA MEDAN,KOTA MEDAN,Regular,1.2023611094253,SANTOSO MAJU,budisantoso583@gmail.com,81263897346,1271566565199730,Budi Santoso,1207715240510000,1120,,Cashless,1060010000000.0,Bank Mandiri,BUDI SANTOSO,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN BARAT,GAHARU,111,111,20114,Jalan Fitriani No 125,Ya,LPG_226151,3.60518,98.685297,Active Diperbaharui
793601,PT. RESTU JAYA,KOTA MEDAN,Regular,1.2023716498323,DEWI MAJU,oladewi407@gmail.com,81297864631,1271639430874806,Ola Dewi,,1650,,Cashless,1060010000000.0,Bank Mandiri,OLA DEWI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN BARAT,SIDORAME BARAT II,111,111,20236,Jalan Fitriani No 89,Ya,LPG_222773,3.584567,98.675109,Active Diperbaharui
793603,PT. PATRA NIAGA MEDAN,KOTA MEDAN,Regular,1.2023626810672,DEWI GAS,agusdewi977@gmail.com,81224944252,1271757182901420,Agus Dewi,1207794843370000,1120,,Cashless,1060010000000.0,Bank Mandiri,AGUS DEWI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN BARAT,PULO BRAYAN DARAT II,111,111,20236,Jalan Nose No 145,Ya,LPG_211786,3.602417,98.685303,Active Diperbaharui
793602,PT. BERKAH LPG SEJAHTERA,KOTA MEDAN,Regular,1.2023779900037,SAPUTRA GAS,olasaputra59@gmail.com,81239928848,1271958377905028,Ola Saputra,1207368578960000,1120,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,OLA SAPUTRA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN TIMUR,SEI PUTIH BARAT,111,111,20236,Jalan Shinellah No 83,Ya,LPG_214115,3.628031,98.674975,Active Diperbaharui
793601,PT. INTI GAS NUSANTARA,KOTA MEDAN,Regular,1.2023653737873,SPBU 142011162,pratamanose892@gmail.com,81275674247,1271123641925031,Pratama Nose,1207702195870000,800,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,PRATAMA NOSE,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PETISAH,GLUGUR KOTA,111,111,20235,Jalan Priasa No 158,Ya,LPG_227359,3.597639,98.676051,Active Diperbaharui
793602,PT. PATRA NIAGA MEDAN,KOTA MEDAN,Regular,1.2023624680881,SAPUTRA ENERGY,pratamasaputra123@gmail.com,81294718545,1271595339138990,Pratama Saputra,1207303468040000,800,,Cashless,1060010000000.0,Bank Mandiri,PRATAMA SAPUTRA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN BARAT,GAHARU,111,111,20114,Jalan Priasa No 168,Ya,LPG_220706,3.605407,98.670837,Active Diperbaharui
793603,PT. ENERGI SUMATERA JAYA,KOTA MEDAN,Regular,1.2023756911421,DEWI GAS,rinadewi378@gmail.com,81294663636,1271179050903804,Rina Dewi,1207306934900000,1000,,Cashless,1060010000000.0,Bank Mandiri,RINA DEWI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN TIMUR,SIDORAME BARAT II,111,111,20236,Jalan Ariyani No 42,Ya,LPG_222420,3.618543,98.681335,Active Diperbaharui
793601,PT. RESTU JAYA,KOTA MEDAN,Regular,1.2023757221448,ARIYANI JAYA,agusariyani938@gmail.com,81293868306,1271770761004290,Agus Ariyani,1207318232750000,800,,Cashless,1060010000000.0,Bank Mandiri,AGUS ARIYANI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PERJUANGAN,PULO BRAYAN DARAT II,111,111,20236,Jalan Santoso No 154,Ya,LPG_211761,3.590461,98.665412,Active Diperbaharui
793600,PT. INTI GAS NUSANTARA,KOTA MEDAN,Regular,1.2023633658356,SAPUTRA ENERGY,pratamasaputra568@gmail.com,81286398806,1271845664415502,Pratama Saputra,1207185324220000,1120,,Cashless,1060010000000.0,Bank Mandiri,PRATAMA SAPUTRA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN TIMUR,GLUGUR KOTA,111,111,20235,Jalan Wahyuni No 187,Ya,LPG_215668,3.626904,98.68429,Active Diperbaharui
793601,PT. ENERGI SUMATERA JAYA,KOTA MEDAN,Regular,1.2023643788289,AHMAD JAYA,budiahmad481@gmail.com,81248881476,1271560338649080,Budi Ahmad,1207415429290000,1650,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,BUDI AHMAD,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN KOTA,GAHARU,111,111,20235,Jalan Ahmad No 8,Ya,LPG_226617,3.580123,98.676385,Active Diperbaharui
793601,PT. BERKAH LPG SEJAHTERA,KOTA MEDAN,Regular,1.2023725086269,RAHAYU ENERGY,hestirahayu264@gmail.com,81221804045,1271802684856804,Hesti Rahayu,1207936088820000,800,,Cashless,1060010000000.0,Bank Mandiri,HESTI RAHAYU,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PETISAH,GLUGUR KOTA,111,111,20236,Jalan Shinellah No 8,Ya,LPG_223508,3.613611,98.683071,Active Diperbaharui
793600,PT. MEDAN GAS UTAMA,KOTA MEDAN,Regular,1.2023728329836,WAHYUNI LPG,pratamawahyuni233@gmail.com,81228412034,1271744381641576,Pratama Wahyuni,1207613370460000,1120,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,PRATAMA WAHYUNI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PERJUANGAN,GLUGUR KOTA,111,111,20236,Jalan Santoso No 84,Ya,LPG_212934,3.605271,98.674046,Active Diperbaharui
793602,PT. RESTU JAYA,KOTA MEDAN,Regular,1.2023688165938,NOSE LPG,rizkynose596@gmail.com,81289497290,1271113584760395,Rizky Nose,1207646271200000,1120,,Cashless,1060010000000.0,Bank Mandiri,RIZKY NOSE,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN BARAT,PULO BRAYAN DARAT II,111,111,20114,Jalan Utami No 130,Ya,LPG_222836,3.608746,98.682845,Active Diperbaharui
793600,PT. BERKAH LPG SEJAHTERA,KOTA MEDAN,Regular,1.2023628541886,WAHYUNI MAJU,fauziwahyuni706@gmail.com,81220710792,1271492426826500,Fauzi Wahyuni,1207294459370000,1000,,Cashless,1060010000000.0,Bank Mandiri,FAUZI WAHYUNI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN TIMUR,PULO BRAYAN DARAT II,111,111,20236,Jalan Dewi No 108,Ya,LPG_210160,3.608071,98.675008,Active Diperbaharui
793602,PT. BERKAH LPG SEJAHTERA,KOTA MEDAN,Regular,1.2023642235337,DEWI LPG,putridewi278@gmail.com,81231836122,1271655038507829,Putri Dewi,1207218765190000,1000,,Cashless,1060010000000.0,Bank Mandiri,PUTRI DEWI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN KOTA,PULO BRAYAN DARAT II,111,111,20235,Jalan Wahyuni No 13,Ya,LPG_222128,3.580343,98.668573,Active Diperbaharui
793603,PT. PATRA NIAGA MEDAN,KOTA MEDAN,Regular,1.2023788671822,ARIYANI GAS,sitiariyani142@gmail.com,81250211770,1271675901996935,Siti Ariyani,1207809864040000,800,,Cashless,1060010000000.0,Bank Mandiri,SITI ARIYANI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN KOTA,PULO BRAYAN DARAT II,111,111,20235,Jalan Ahmad No 30,Ya,LPG_229070,3.609212,98.673038,Active Diperbaharui
793602,PT. PATRA NIAGA MEDAN,KOTA MEDAN,Regular,1.2023718272464,SANTOSO JAYA,sitisantoso591@gmail.com,81236871776,1271215325480092,Siti Santoso,,1000,,Cashless,1060010000000.0,Bank Mandiri,SITI SANTOSO,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PERJUANGAN,GAHARU,111,111,20114,Jalan Rahayu No 170,Ya,LPG_215827,3.587056,98.686172,Active Diperbaharui
793601,PT. PATRA NIAGA MEDAN,KOTA MEDAN,Regular,1.2023623385308,FITRIANI ENERGY,agusfitriani72@gmail.com,81225752381,1271504426848192,Agus Fitriani,1207285433280000,800,,Cashless,1060010000000.0,Bank Mandiri,AGUS FITRIANI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN BARAT,GAHARU,111,111,20235,Jalan Ariyani No 143,Ya,LPG_220889,3.629625,98.674452,Active Diperbaharui
793602,PT. BERKAH LPG SEJAHTERA,KOTA MEDAN,Regular,1.2023657047362,NOSE GAS,sitinose277@gmail.com,81220629393,1271369065159789,Siti Nose,1207883249400000,1650,,Cashless,1060010000000.0,Bank Mandiri,SITI NOSE,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PETISAH,GLUGUR KOTA,111,111,20236,Jalan Fitriani No 103,Ya,LPG_220990,3.587681,98.660993,Active Diperbaharui
793602,PT. RESTU JAYA,KOTA MEDAN,Regular,1.2023744810748,SAPUTRA ENERGY,megasaputra568@gmail.com,81297419212,1271384555092993,Mega Saputra,1207550648130000,1650,,Cashless,1060010000000.0,Bank Mandiri,MEGA SAPUTRA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PERJUANGAN,PULO BRAYAN DARAT II,111,111,20236,Jalan Ahmad No 177,Ya,LPG_213687,3.624841,98.664725,Active Diperbaharui
793602,PT. ENERGI SUMATERA JAYA,KOTA MEDAN,Regular,1.2023740170904,UTAMI GAS,budiutami937@gmail.com,81240920116,1271353958312440,Budi Utami,1207519650220000,800,,Cashless,1060010000000.0,Bank Mandiri,BUDI UTAMI,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PETISAH,GAHARU,111,111,20235,Jalan Nose No 115,Ya,LPG_218800,3.620103,98.670361,Active Diperbaharui
793601,PT. RESTU JAYA,KOTA MEDAN,Regular,1.2023715708728,SPBU 142011180,sitiwijaya185@gmail.com,81245263461,1271176712806706,Siti Wijaya,1207799903000000,800,,Cashless,1060010000000.0,Bank Mandiri,SITI WIJAYA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN BARAT,SEI PUTIH BARAT,111,111,20236,Jalan Utami No 17,Ya,LPG_210989,3.608681,98.670858,Active Diperbaharui
793600,PT. INTI GAS NUSANTARA,KOTA MEDAN,Regular,1.2023780880219,PRIASA LPG,budipriasa637@gmail.com,81227020524,1271360543485345,Budi Priasa,,1650,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,BUDI PRIASA,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN BARAT,GLUGUR KOTA,111,111,20235,Jalan Ariyani No 109,Ya,LPG_221456,3.601525,98.67764,Active Diperbaharui
793602,PT. BERKAH LPG SEJAHTERA,KOTA MEDAN,Regular,1.202378415796,RAHAYU LPG,hestirahayu538@gmail.com,81262747982,1271699437733348,Hesti Rahayu,1207473539470000,1650,,Cashless,1060010000000.0,Bank Mandiri,HESTI RAHAYU,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN BARAT,GAHARU,111,111,20236,Jalan Priasa No 139,Ya,LPG_223409,3.590968,98.66027,Active Diperbaharui
793602,PT. BERKAH LPG SEJAHTERA,KOTA MEDAN,Regular,1.2023613902461,SPBU 142011725,rizkynose641@gmail.com,81234915132,1271466254656374,Rizky Nose,1207341891740000,1650,11 OKTOBER 2019,Cashless,1060010000000.0,Bank Mandiri,RIZKY NOSE,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN PERJUANGAN,GLUGUR KOTA,111,111,20236,Jalan Ahmad No 165,Ya,LPG_229903,3.590286,98.681706,Active Diperbaharui
793601,PT. ENERGI SUMATERA JAYA,KOTA MEDAN,Regular,1.2023793620639,SANTOSO MAJU,sitisantoso320@gmail.com,81298716462,1271404563955099,Siti Santoso,1207376616010000,1000,,Cashless,1060010000000.0,Bank Mandiri,SITI SANTOSO,01 Jan 0001,SUMATERA UTARA,KOTA MEDAN,MEDAN BARAT,GAHARU,111,111,20235,Jalan Ahmad No 182,Ya,LPG_212319,3.611085,98.667151,Active Diperbaharui
